id,period,minute,seconds,type,match.id,match.homeTeamDisplayName,match.awayTeamDisplayName,swimoff.homeTeamSwimmer.playerId_x,swimoff.awayTeamSwimmer.playerId_x,swimoff.winnerSwimmer.playerId_x,exclusion.excludedPlayer.playerId_x,exclusion.fouledPlayer.playerId_x,exclusion.locationX,exclusion.locationY,shot.type,shot.takenBy.playerId_x,shot.blockedBy.playerId_x,shot.isGoal,shot.isFastBreak,shot.isDirectFromFoul,shot.locationX,shot.locationY,shot.targetX,shot.targetY,shot.assistedBy.playerId_x,turnover.type,turnover.lostPossesionPlayer.playerId,shot.savedBy.playerId_x,turnover.wonPossesionPlayer.playerId_x,timeout.team.name,shot.savedBy.playerId_y,shot_saved_playerId,shot_saved_by,turnover.wonPossesionPlayer.playerId_y,turnover_playerId,turnover_won_by,shot.assistedBy.playerId_y,shot_assisted_playerId,shot_assisted_by,shot.blockedBy.playerId_y,shot_blocked_playerId,shot_blocked_by,shot.takenBy.playerId_y,shot_playerId,shot_taken_by,exclusion.excludedPlayer.playerId_y,exclusion_playerId,exclusion_committed_by,swimoff.homeTeamSwimmer.playerId_y,swimoff_hometeam_playerId,swimoff_hometeam,swimoff.awayTeamSwimmer.playerId_y,swimoff_awayteam_playerId,swimoff_awayteam,swimoff.winnerSwimmer.playerId_y,swim_off_won_by_playerId,swim_off_won_by,turnover.lostPossesionPlayer.playerId_x,turned_over_by_playerId_x,turned_over_by_x,turnover.lostPossesionPlayer.playerId_y,turned_over_by_playerId_y,turned_over_by_y,exclusion.fouledPlayer.playerId_y,exclusion_drawn_by_playerId,exclusion_drawn_by
377259,Third_Period,3,6,Shot,10057,Australia,Hungary,,,,,,,,Regular_Attack,1349.0,,False,False,False,0.462,0.269,0.797,0.946,,,,12175.0,,,12175.0,12175.0,Nic Porter,,,,,,,,,,1349.0,1349.0,Denes Varga,,,,,,,,,,,,,,,,,,,,,
377260,Third_Period,2,36,Shot,10057,Australia,Hungary,,,,,,,,Regular_Attack,19481.0,,False,False,False,0.173,0.168,0.254,0.573,,,,1352.0,,,1352.0,1352.0,Soma Vogel,,,,,,,,,,19481.0,19481.0,Milos Maksimovic,,,,,,,,,,,,,,,,,,,,,
377261,Third_Period,2,22,Exclusion,10057,Australia,Hungary,,,,1343.0,4745.0,0.535,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1343.0,1343.0,Gergo Zalanki,,,,,,,,,,,,,,,,4745.0,4745.0,Blake Edwards
377262,Third_Period,2,6,Turnover,10057,Australia,Hungary,,,,,,,,,,,,,,,,,,,Lost_Ball,8092.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8092.0,8092.0,Charlie Negus,8092.0,8092.0,Charlie Negus,,,
377263,Third_Period,1,49,Exclusion,10057,Australia,Hungary,,,,4745.0,1344.0,0.5,0.093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4745.0,4745.0,Blake Edwards,,,,,,,,,,,,,,,,1344.0,1344.0,Marton Vamos
377264,Third_Period,1,37,Shot,10057,Australia,Hungary,,,,,,,,Regular_Attack,1347.0,12177.0,False,False,False,0.37,0.063,,,,,,,,,,,,,,,,,,12177.0,12177.0,Luke Pavillard,1347.0,1347.0,Szilard Jansik,,,,,,,,,,,,,,,,,,,,,
377265,Third_Period,1,19,Shot,10057,Australia,Hungary,,,,,,,,Regular_Attack,12177.0,,False,False,False,0.563,0.308,0.568,0.534,,,,1352.0,,,1352.0,1352.0,Soma Vogel,,,,,,,,,,12177.0,12177.0,Luke Pavillard,,,,,,,,,,,,,,,,,,,,,
377266,Third_Period,1,6,Shot,10057,Australia,Hungary,,,,,,,,Regular_Attack,1347.0,8097.0,False,False,False,0.498,0.107,,,,,,,,,,,,,,,,,,8097.0,8097.0,Angus Lambie,1347.0,1347.0,Szilard Jansik,,,,,,,,,,,,,,,,,,,,,
377267,Third_Period,0,56,Shot,10057,Australia,Hungary,,,,,,,,Power_Play,12177.0,,False,False,False,0.585,0.275,0.668,0.408,,,,1352.0,,,1352.0,1352.0,Soma Vogel,,,,,,,,,,12177.0,12177.0,Luke Pavillard,,,,,,,,,,,,,,,,,,,,,
377268,Third_Period,0,46,Turnover,10057,Australia,Hungary,,,,,,,,,,,,,,,,,,,Lost_Ball,19482.0,,1342.0,,,,,1342.0,1342.0,Krisztian Manhercz,,,,,,,,,,,,,,,,,,,,,,19482.0,19482.0,Jacob Mercep,19482.0,19482.0,Jacob Mercep,,,
377269,Third_Period,0,21,Exclusion,10057,Australia,Hungary,,,,8092.0,4835.0,0.633,0.115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8092.0,8092.0,Charlie Negus,,,,,,,,,,,,,,,,4835.0,4835.0,Erik Molnar
377270,Third_Period,0,4,Shot,10057,Australia,Hungary,,,,,,,,Power_Play,2367.0,,False,False,False,0.438,0.119,0.463,0.662,,,,12175.0,,,12175.0,12175.0,Nic Porter,,,,,,,,,,2367.0,2367.0,Gergo Fekete,,,,,,,,,,,,,,,,,,,,,
377271,Fourth_Period,8,0,Swim_Off,10057,Australia,Hungary,8107.0,4837.0,8107.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8107.0,8107.0,Chaz Poot,4837.0,4837.0,Vince Vigvari,8107.0,8107.0,Chaz Poot,,,,,,,,,
377272,Fourth_Period,7,32,Exclusion,10057,Australia,Hungary,,,,4837.0,4744.0,0.51,0.097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4837.0,4837.0,Vince Vigvari,,,,,,,,,,,,,,,,4744.0,4744.0,Lachlan Edwards
377273,Fourth_Period,7,25,Shot,10057,Australia,Hungary,,,,,,,,Power_Play,8093.0,,False,False,False,0.6,0.227,0.447,0.307,,,,,,,,,,,,,,,,,,,8093.0,8093.0,Matthew Byrnes,,,,,,,,,,,,,,,,,,,,,
377274,Fourth_Period,7,6,Exclusion,10057,Australia,Hungary,,,,8107.0,1342.0,0.161,0.213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8107.0,8107.0,Chaz Poot,,,,,,,,,,,,,,,,1342.0,1342.0,Krisztian Manhercz
377275,Fourth_Period,6,48,Exclusion,10057,Australia,Hungary,,,,8093.0,2367.0,0.295,0.059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8093.0,8093.0,Matthew Byrnes,,,,,,,,,,,,,,,,2367.0,2367.0,Gergo Fekete
377276,Fourth_Period,6,48,Shot,10057,Australia,Hungary,,,,,,,,Penalty,1342.0,,True,False,False,0.513,0.208,0.738,0.408,,,,,,,,,,,,,,,,,,,1342.0,1342.0,Krisztian Manhercz,,,,,,,,,,,,,,,,,,,,,
377277,Fourth_Period,6,26,Exclusion,10057,Australia,Hungary,,,,1344.0,4745.0,0.324,0.079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1344.0,1344.0,Marton Vamos,,,,,,,,,,,,,,,,4745.0,4745.0,Blake Edwards
377278,Fourth_Period,6,10,Shot,10057,Australia,Hungary,,,,,,,,Regular_Attack,4749.0,,True,False,False,0.42,0.093,0.424,0.441,12177.0,,,,,,,,,,,,12177.0,12177.0,Luke Pavillard,,,,4749.0,4749.0,Nathan Power,,,,,,,,,,,,,,,,,,,,,
377279,Fourth_Period,5,35,Exclusion,10057,Australia,Hungary,,,,8107.0,2367.0,0.404,0.057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8107.0,8107.0,Chaz Poot,,,,,,,,,,,,,,,,2367.0,2367.0,Gergo Fekete
377280,Fourth_Period,5,28,Exclusion,10057,Australia,Hungary,,,,8092.0,1351.0,0.657,0.077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8092.0,8092.0,Charlie Negus,,,,,,,,,,,,,,,,1351.0,1351.0,Balazs Harai
377281,Fourth_Period,5,21,Shot,10057,Australia,Hungary,,,,,,,,Power_Play,1342.0,12177.0,False,False,False,0.132,0.114,,,,,,,,,,,,,,,,,,12177.0,12177.0,Luke Pavillard,1342.0,1342.0,Krisztian Manhercz,,,,,,,,,,,,,,,,,,,,,
377282,Fourth_Period,4,52,Turnover,10057,Australia,Hungary,,,,,,,,,,,,,,,,,,,Offensive_Foul,19482.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19482.0,19482.0,Jacob Mercep,19482.0,19482.0,Jacob Mercep,,,
377283,Fourth_Period,4,18,Shot,10057,Australia,Hungary,,,,,,,,Regular_Attack,817.0,,False,False,False,0.855,0.155,0.502,0.486,,,,12175.0,,,12175.0,12175.0,Nic Porter,,,,,,,,,,817.0,817.0,Adam Nagy,,,,,,,,,,,,,,,,,,,,,
377284,Fourth_Period,3,53,Shot,10057,Australia,Hungary,,,,,,,,Regular_Attack,15258.0,,True,False,False,0.451,0.323,0.225,0.897,,,,,,,,,,,,,,,,,,,15258.0,15258.0,Marcus Berehulak,,,,,,,,,,,,,,,,,,,,,
377285,Fourth_Period,3,36,Exclusion,10057,Australia,Hungary,,,,4744.0,1341.0,0.646,0.132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4744.0,4744.0,Lachlan Edwards,,,,,,,,,,,,,,,,1341.0,1341.0,Daniel Angyal
377286,Fourth_Period,3,20,Shot,10057,Australia,Hungary,,,,,,,,Power_Play,817.0,4745.0,False,False,False,0.402,0.123,,,,,,,,,,,,,,,,,,4745.0,4745.0,Blake Edwards,817.0,817.0,Adam Nagy,,,,,,,,,,,,,,,,,,,,,
377287,Fourth_Period,2,59,Exclusion,10057,Australia,Hungary,,,,1343.0,4749.0,0.278,0.144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1343.0,1343.0,Gergo Zalanki,,,,,,,,,,,,,,,,4749.0,4749.0,Nathan Power
377288,Fourth_Period,2,59,Timeout,10057,Australia,Hungary,,,,,,,,,,,,,,,,,,,,,,,Australia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
377289,Fourth_Period,2,41,Turnover,10057,Australia,Hungary,,,,,,,,,,,,,,,,,,,Lost_Ball,19482.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19482.0,19482.0,Jacob Mercep,19482.0,19482.0,Jacob Mercep,,,
377290,Fourth_Period,2,18,Shot,10057,Australia,Hungary,,,,,,,,Regular_Attack,1344.0,19481.0,False,False,True,0.498,0.291,,,,,,,,,,,,,,,,,,19481.0,19481.0,Milos Maksimovic,1344.0,1344.0,Marton Vamos,,,,,,,,,,,,,,,,,,,,,
377291,Fourth_Period,2,6,Turnover,10057,Australia,Hungary,,,,,,,,,,,,,,,,,,,Offensive_Foul,817.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,817.0,817.0,Adam Nagy,817.0,817.0,Adam Nagy,,,
377292,Fourth_Period,1,36,Turnover,10057,Australia,Hungary,,,,,,,,,,,,,,,,,,,Lost_Ball,4745.0,,1341.0,,,,,1341.0,1341.0,Daniel Angyal,,,,,,,,,,,,,,,,,,,,,,4745.0,4745.0,Blake Edwards,4745.0,4745.0,Blake Edwards,,,
377293,Fourth_Period,1,10,Turnover,10057,Australia,Hungary,,,,,,,,,,,,,,,,,,,Lost_Ball,1344.0,,4745.0,,,,,4745.0,4745.0,Blake Edwards,,,,,,,,,,,,,,,,,,,,,,1344.0,1344.0,Marton Vamos,1344.0,1344.0,Marton Vamos,,,
377294,Fourth_Period,0,46,Shot,10057,Australia,Hungary,,,,,,,,Regular_Attack,4749.0,,True,False,False,0.651,0.146,0.743,0.883,19482.0,,,,,,,,,,,,19482.0,19482.0,Jacob Mercep,,,,4749.0,4749.0,Nathan Power,,,,,,,,,,,,,,,,,,,,,
377295,Fourth_Period,0,46,Timeout,10057,Australia,Hungary,,,,,,,,,,,,,,,,,,,,,,,Hungary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
377296,Fourth_Period,0,26,Exclusion,10057,Australia,Hungary,,,,4744.0,1351.0,0.626,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4744.0,4744.0,Lachlan Edwards,,,,,,,,,,,,,,,,1351.0,1351.0,Balazs Harai
377297,Fourth_Period,0,7,Shot,10057,Australia,Hungary,,,,,,,,Power_Play,4837.0,4745.0,False,False,False,0.385,0.266,,,,,,,,,,,,,,,,,,4745.0,4745.0,Blake Edwards,4837.0,4837.0,Vince Vigvari,,,,,,,,,,,,,,,,,,,,,
377298,First_Period,8,0,Swim_Off,10058,Montenegro,USA,2133.0,15268.0,2133.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2133.0,2133.0,Dusan Matkovic,15268.0,15268.0,Ryder Dodd,2133.0,2133.0,Dusan Matkovic,,,,,,,,,
377299,First_Period,7,33,Shot,10058,Montenegro,USA,,,,,,,,Regular_Attack,1368.0,,False,False,False,0.857,0.161,0.641,0.095,,,,,,,,,,,,,,,,,,,1368.0,1368.0,Djuro Radovic,,,,,,,,,,,,,,,,,,,,,
377300,First_Period,7,18,Turnover,10058,Montenegro,USA,,,,,,,,,,,,,,,,,,,Lost_Ball,15268.0,,1372.0,,,,,1372.0,1372.0,Stefan Vidovic,,,,,,,,,,,,,,,,,,,,,,15268.0,15268.0,Ryder Dodd,15268.0,15268.0,Ryder Dodd,,,
377301,First_Period,6,53,Exclusion,10058,Montenegro,USA,,,,2389.0,1375.0,0.511,0.145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2389.0,2389.0,Marko Vavic,,,,,,,,,,,,,,,,1375.0,1375.0,Vladan Spaic
377302,First_Period,6,34,Shot,10058,Montenegro,USA,,,,,,,,Regular_Attack,1368.0,,False,False,False,0.664,0.174,0.48,0.475,,,,4895.0,,,4895.0,4895.0,Adrian Weinberg,,,,,,,,,,1368.0,1368.0,Djuro Radovic,,,,,,,,,,,,,,,,,,,,,
377303,First_Period,6,13,Shot,10058,Montenegro,USA,,,,,,,,Regular_Attack,15268.0,,True,False,False,0.323,0.115,0.245,0.494,2205.0,,,,,,,,,,,,2205.0,2205.0,Max Irving,,,,15268.0,15268.0,Ryder Dodd,,,,,,,,,,,,,,,,,,,,,
377304,First_Period,5,51,Shot,10058,Montenegro,USA,,,,,,,,Regular_Attack,2155.0,,True,False,False,0.472,0.162,0.436,0.439,109.0,,,,,,,,,,,,109.0,109.0,Jovan Vujovic,,,,2155.0,2155.0,Miroslav Perkovic,,,,,,,,,,,,,,,,,,,,,
377305,First_Period,5,26,Exclusion,10058,Montenegro,USA,,,,2147.0,2220.0,0.48,0.097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2147.0,2147.0,Aljosa Macic,,,,,,,,,,,,,,,,2220.0,2220.0,Ben Hallock
377306,First_Period,5,14,Shot,10058,Montenegro,USA,,,,,,,,Regular_Attack,2386.0,,False,False,False,0.501,0.273,0.501,0.531,,,,1366.0,,,1366.0,1366.0,Dejan Lazovic,,,,,,,,,,2386.0,2386.0,Johnny Hooper,,,,,,,,,,,,,,,,,,,,,
377307,First_Period,5,12,Shot,10058,Montenegro,USA,,,,,,,,Power_Play,2203.0,,True,False,False,0.198,0.087,0.22,0.584,2386.0,,,1366.0,,,1366.0,1366.0,Dejan Lazovic,,,,2386.0,2386.0,Johnny Hooper,,,,2203.0,2203.0,Hannes Daube,,,,,,,,,,,,,,,,,,,,,
377308,First_Period,4,47,Shot,10058,Montenegro,USA,,,,,,,,Regular_Attack,111.0,,False,False,False,0.445,0.322,0.227,0.891,,,,4895.0,,,4895.0,4895.0,Adrian Weinberg,,,,,,,,,,111.0,111.0,Vasilije Radovic,,,,,,,,,,,,,,,,,,,,,
377309,First_Period,4,28,Turnover,10058,Montenegro,USA,,,,,,,,,,,,,,,,,,,Lost_Ball,2155.0,,498.0,,,,,498.0,498.0,Luca Cupido,,,,,,,,,,,,,,,,,,,,,,2155.0,2155.0,Miroslav Perkovic,2155.0,2155.0,Miroslav Perkovic,,,
377310,First_Period,4,4,Shot,10058,Montenegro,USA,,,,,,,,Regular_Attack,2205.0,,False,False,False,0.868,0.292,0.348,0.45,,,,1366.0,,,1366.0,1366.0,Dejan Lazovic,,,,,,,,,,2205.0,2205.0,Max Irving,,,,,,,,,,,,,,,,,,,,,
377311,First_Period,3,51,Shot,10058,Montenegro,USA,,,,,,,,Regular_Attack,2205.0,,True,False,False,0.726,0.278,0.747,0.774,498.0,,,,,,,,,,,,498.0,498.0,Luca Cupido,,,,2205.0,2205.0,Max Irving,,,,,,,,,,,,,,,,,,,,,
377312,First_Period,3,19,Shot,10058,Montenegro,USA,,,,,,,,Regular_Attack,2133.0,2205.0,False,False,False,0.184,0.112,,,,,,,,,,,,,,,,,,2205.0,2205.0,Max Irving,2133.0,2133.0,Dusan Matkovic,,,,,,,,,,,,,,,,,,,,,
377313,First_Period,2,53,Turnover,10058,Montenegro,USA,,,,,,,,,,,,,,,,,,,Lost_Ball,2389.0,,2133.0,,,,,2133.0,2133.0,Dusan Matkovic,,,,,,,,,,,,,,,,,,,,,,2389.0,2389.0,Marko Vavic,2389.0,2389.0,Marko Vavic,,,
377314,First_Period,2,45,Exclusion,10058,Montenegro,USA,,,,12214.0,1368.0,0.513,0.504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12214.0,12214.0,Chase William Dodd,,,,,,,,,,,,,,,,1368.0,1368.0,Djuro Radovic
377315,First_Period,2,36,Shot,10058,Montenegro,USA,,,,,,,,Power_Play,93.0,,False,False,False,0.505,0.236,0.285,0.592,,,,4895.0,,,4895.0,4895.0,Adrian Weinberg,,,,,,,,,,93.0,93.0,Vlado Popadic,,,,,,,,,,,,,,,,,,,,,
377316,First_Period,2,23,Shot,10058,Montenegro,USA,,,,,,,,Regular_Attack,1373.0,2203.0,False,False,False,0.785,0.229,0.849,0.883,,,,,,,,,,,,,,,,2203.0,2203.0,Hannes Daube,1373.0,1373.0,Bogdan Djurdjic,,,,,,,,,,,,,,,,,,,,,
377405,First_Period,2,21,Exclusion,10058,Montenegro,USA,,,,93.0,498.0,0.501,0.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.0,93.0,Vlado Popadic,,,,,,,,,,,,,,,,498.0,498.0,Luca Cupido
377318,First_Period,2,0,Shot,10058,Montenegro,USA,,,,,,,,Power_Play,2203.0,,True,False,False,0.32,0.167,0.762,0.916,2389.0,,,,,,,,,,,,2389.0,2389.0,Marko Vavic,,,,2203.0,2203.0,Hannes Daube,,,,,,,,,,,,,,,,,,,,,
377319,First_Period,2,0,Timeout,10058,Montenegro,USA,,,,,,,,,,,,,,,,,,,,,,,Montenegro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
377320,First_Period,1,35,Shot,10058,Montenegro,USA,,,,,,,,Regular_Attack,111.0,2216.0,False,False,False,0.552,0.298,,,,,,,,,,,,,,,,,,2216.0,2216.0,Alexander Obert,111.0,111.0,Vasilije Radovic,,,,,,,,,,,,,,,,,,,,,
377321,First_Period,1,21,Exclusion,10058,Montenegro,USA,,,,2216.0,2155.0,0.55,0.066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2216.0,2216.0,Alexander Obert,,,,,,,,,,,,,,,,2155.0,2155.0,Miroslav Perkovic
377322,First_Period,1,3,Shot,10058,Montenegro,USA,,,,,,,,Power_Play,1372.0,,False,False,False,0.713,0.213,0.493,0.494,,,,4895.0,,,4895.0,4895.0,Adrian Weinberg,,,,,,,,,,1372.0,1372.0,Stefan Vidovic,,,,,,,,,,,,,,,,,,,,,
377323,First_Period,0,39,Shot,10058,Montenegro,USA,,,,,,,,Regular_Attack,2386.0,,False,False,False,0.204,0.137,0.298,0.556,,,,1366.0,,,1366.0,1366.0,Dejan Lazovic,,,,,,,,,,2386.0,2386.0,Johnny Hooper,,,,,,,,,,,,,,,,,,,,,
377324,First_Period,0,25,Exclusion,10058,Montenegro,USA,,,,1372.0,498.0,0.69,0.373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1372.0,1372.0,Stefan Vidovic,,,,,,,,,,,,,,,,498.0,498.0,Luca Cupido
377325,First_Period,0,5,Shot,10058,Montenegro,USA,,,,,,,,Power_Play,15268.0,111.0,False,False,False,0.139,0.142,,,,,,,,,,,,,,,,,,111.0,111.0,Vasilije Radovic,15268.0,15268.0,Ryder Dodd,,,,,,,,,,,,,,,,,,,,,
377326,First_Period,0,1,Shot,10058,Montenegro,USA,,,,,,,,Regular_Attack,498.0,,False,False,False,0.557,0.405,0.151,0.975,,,,,,,,,,,,,,,,,,,498.0,498.0,Luca Cupido,,,,,,,,,,,,,,,,,,,,,
377327,Second_Period,8,0,Swim_Off,10058,Montenegro,USA,2189.0,2386.0,2386.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2189.0,2189.0,Marko Mrsic,2386.0,2386.0,Johnny Hooper,2386.0,2386.0,Johnny Hooper,,,,,,,,,
377328,Second_Period,7,34,Shot,10058,Montenegro,USA,,,,,,,,Regular_Attack,2220.0,,True,False,False,0.45,0.146,0.227,0.609,498.0,,,,,,,,,,,,498.0,498.0,Luca Cupido,,,,2220.0,2220.0,Ben Hallock,,,,,,,,,,,,,,,,,,,,,
377329,Second_Period,7,2,Shot,10058,Montenegro,USA,,,,,,,,Regular_Attack,93.0,,False,False,False,0.671,0.215,0.23,0.075,,,,,,,,,,,,,,,,,,,93.0,93.0,Vlado Popadic,,,,,,,,,,,,,,,,,,,,,
377330,Second_Period,6,35,Turnover,10058,Montenegro,USA,,,,,,,,,,,,,,,,,,,Lost_Ball,2203.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2203.0,2203.0,Hannes Daube,2203.0,2203.0,Hannes Daube,,,
377331,Second_Period,6,15,Shot,10058,Montenegro,USA,,,,,,,,Regular_Attack,111.0,,True,False,False,0.457,0.282,0.22,0.388,,,,4895.0,,,4895.0,4895.0,Adrian Weinberg,,,,,,,,,,111.0,111.0,Vasilije Radovic,,,,,,,,,,,,,,,,,,,,,
377332,Second_Period,5,46,Turnover,10058,Montenegro,USA,,,,,,,,,,,,,,,,,,,Offensive_Foul,498.0,,111.0,,,,,111.0,111.0,Vasilije Radovic,,,,,,,,,,,,,,,,,,,,,,498.0,498.0,Luca Cupido,498.0,498.0,Luca Cupido,,,
377333,Second_Period,5,30,Shot,10058,Montenegro,USA,,,,,,,,Regular_Attack,2133.0,,False,False,False,0.23,0.216,0.495,0.642,,,,4895.0,,,4895.0,4895.0,Adrian Weinberg,,,,,,,,,,2133.0,2133.0,Dusan Matkovic,,,,,,,,,,,,,,,,,,,,,
377334,Second_Period,4,59,Shot,10058,Montenegro,USA,,,,,,,,Regular_Attack,498.0,,False,False,False,0.552,0.336,0.408,0.832,,,,1366.0,,,1366.0,1366.0,Dejan Lazovic,,,,,,,,,,498.0,498.0,Luca Cupido,,,,,,,,,,,,,,,,,,,,,
377335,Second_Period,4,57,Exclusion,10058,Montenegro,USA,,,,93.0,2216.0,0.491,0.089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.0,93.0,Vlado Popadic,,,,,,,,,,,,,,,,2216.0,2216.0,Alexander Obert
377336,Second_Period,4,57,Shot,10058,Montenegro,USA,,,,,,,,Penalty,2203.0,,True,False,False,0.527,0.203,0.24,0.947,,,,,,,,,,,,,,,,,,,2203.0,2203.0,Hannes Daube,,,,,,,,,,,,,,,,,,,,,
377337,Second_Period,4,44,Exclusion,10058,Montenegro,USA,,,,498.0,111.0,0.687,0.243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,498.0,498.0,Luca Cupido,,,,,,,,,,,,,,,,111.0,111.0,Vasilije Radovic
377338,Second_Period,4,26,Shot,10058,Montenegro,USA,,,,,,,,Power_Play,1373.0,,False,False,False,0.662,0.279,0.838,0.207,,,,,,,,,,,,,,,,,,,1373.0,1373.0,Bogdan Djurdjic,,,,,,,,,,,,,,,,,,,,,
377339,Second_Period,4,0,Shot,10058,Montenegro,USA,,,,,,,,Regular_Attack,2220.0,,True,False,False,0.589,0.152,0.225,0.905,2205.0,,,,,,,,,,,,2205.0,2205.0,Max Irving,,,,2220.0,2220.0,Ben Hallock,,,,,,,,,,,,,,,,,,,,,
377340,Second_Period,3,31,Shot,10058,Montenegro,USA,,,,,,,,Regular_Attack,2155.0,,False,False,False,0.478,0.125,0.403,0.821,,,,4895.0,,,4895.0,4895.0,Adrian Weinberg,,,,,,,,,,2155.0,2155.0,Miroslav Perkovic,,,,,,,,,,,,,,,,,,,,,
377341,Second_Period,3,4,Shot,10058,Montenegro,USA,,,,,,,,Regular_Attack,2203.0,2155.0,False,False,False,0.409,0.275,,,,,,,,,,,,,,,,,,2155.0,2155.0,Miroslav Perkovic,2203.0,2203.0,Hannes Daube,,,,,,,,,,,,,,,,,,,,,
377342,Second_Period,2,48,Shot,10058,Montenegro,USA,,,,,,,,Regular_Attack,2205.0,,False,False,False,0.625,0.278,0.154,0.913,,,,,,,,,,,,,,,,,,,2205.0,2205.0,Max Irving,,,,,,,,,,,,,,,,,,,,,
377343,Second_Period,2,30,Shot,10058,Montenegro,USA,,,,,,,,Regular_Attack,93.0,,False,False,False,0.202,0.256,0.105,0.975,,,,,,,,,,,,,,,,,,,93.0,93.0,Vlado Popadic,,,,,,,,,,,,,,,,,,,,,
377379,Second_Period,2,20,Exclusion,10058,Montenegro,USA,,,,2133.0,15268.0,0.384,0.162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2133.0,2133.0,Dusan Matkovic,,,,,,,,,,,,,,,,15268.0,15268.0,Ryder Dodd
377406,Second_Period,2,20,Exclusion,10058,Montenegro,USA,,,,111.0,15268.0,0.388,0.136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.0,111.0,Vasilije Radovic,,,,,,,,,,,,,,,,15268.0,15268.0,Ryder Dodd
377345,Second_Period,2,18,Timeout,10058,Montenegro,USA,,,,,,,,,,,,,,,,,,,,,,,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
377346,Second_Period,1,58,Shot,10058,Montenegro,USA,,,,,,,,Regular_Attack,18.0,,False,False,False,0.964,0.1,0.76,0.399,,,,1366.0,,,1366.0,1366.0,Dejan Lazovic,,,,,,,,,,18.0,18.0,Alex Bowen,,,,,,,,,,,,,,,,,,,,,
377347,Second_Period,1,42,Exclusion,10058,Montenegro,USA,,,,109.0,2216.0,0.459,0.087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.0,109.0,Jovan Vujovic,,,,,,,,,,,,,,,,2216.0,2216.0,Alexander Obert
377348,Second_Period,1,31,Shot,10058,Montenegro,USA,,,,,,,,Regular_Attack,18.0,,False,False,False,0.841,0.152,0.308,0.307,,,,,,,,,,,,,,,,,,,18.0,18.0,Alex Bowen,,,,,,,,,,,,,,,,,,,,,
377349,Second_Period,1,7,Shot,10058,Montenegro,USA,,,,,,,,Regular_Attack,111.0,,False,False,False,0.238,0.184,0.555,0.645,,,,4895.0,,,4895.0,4895.0,Adrian Weinberg,,,,,,,,,,111.0,111.0,Vasilije Radovic,,,,,,,,,,,,,,,,,,,,,
377350,Second_Period,1,1,Shot,10058,Montenegro,USA,,,,,,,,Regular_Attack,93.0,,False,False,False,0.707,0.273,0.784,0.047,,,,,,,,,,,,,,,,,,,93.0,93.0,Vlado Popadic,,,,,,,,,,,,,,,,,,,,,
377351,Second_Period,0,39,Turnover,10058,Montenegro,USA,,,,,,,,,,,,,,,,,,,Lost_Ball,2205.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2205.0,2205.0,Max Irving,2205.0,2205.0,Max Irving,,,
377353,Second_Period,0,25,Exclusion,10058,Montenegro,USA,,,,2216.0,1375.0,0.488,0.164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2216.0,2216.0,Alexander Obert,,,,,,,,,,,,,,,,1375.0,1375.0,Vladan Spaic
